host,slug,status,rounds
taydo2022.calicotab.com,taydo2025,"failed: ConnectionError: HTTPSConnectionPool(host='taydo2022.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/taydo2025/teams (Caused by NameResolutionError(""HTTPSConnection(host='taydo2022.calicotab.com', port=443): Failed to resolve 'taydo2022.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
klcharityproams25.calicotab.com,klcharity25,"failed: ConnectionError: HTTPSConnectionPool(host='klcharityproams25.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/klcharity25/teams (Caused by NameResolutionError(""HTTPSConnection(host='klcharityproams25.calicotab.com', port=443): Failed to resolve 'klcharityproams25.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
technion2023.calicotab.com,_,"failed: ConnectionError: HTTPSConnectionPool(host='technion2023.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/_/teams (Caused by NameResolutionError(""HTTPSConnection(host='technion2023.calicotab.com', port=443): Failed to resolve 'technion2023.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
technionopen26.calicotab.com,Technion26,"failed: ConnectionError: HTTPSConnectionPool(host='technionopen26.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/Technion26/teams (Caused by NameResolutionError(""HTTPSConnection(host='technionopen26.calicotab.com', port=443): Failed to resolve 'technionopen26.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
thanepreabp.calicotab.com,thanepreabp2026,"failed: ConnectionError: HTTPSConnectionPool(host='thanepreabp.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/thanepreabp2026/teams (Caused by NameResolutionError(""HTTPSConnection(host='thanepreabp.calicotab.com', port=443): Failed to resolve 'thanepreabp.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
thecallout2022.calicotab.com,_,"failed: ConnectionError: HTTPSConnectionPool(host='thecallout2022.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/_/teams (Caused by NameResolutionError(""HTTPSConnection(host='thecallout2022.calicotab.com', port=443): Failed to resolve 'thecallout2022.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
mace.calicotab.com,tco2021,"failed: ConnectionError: HTTPSConnectionPool(host='mace.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/tco2021/teams (Caused by NameResolutionError(""HTTPSConnection(host='mace.calicotab.com', port=443): Failed to resolve 'mace.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
thedelhidebate2024.calicotab.com,delhidebate2024,"failed: ConnectionError: HTTPSConnectionPool(host='thedelhidebate2024.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/delhidebate2024/teams (Caused by NameResolutionError(""HTTPSConnection(host='thedelhidebate2024.calicotab.com', port=443): Failed to resolve 'thedelhidebate2024.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
thedelhidebate2025.calicotab.com,thedelhidebate2025,"failed: ConnectionError: HTTPSConnectionPool(host='thedelhidebate2025.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/thedelhidebate2025/teams (Caused by NameResolutionError(""HTTPSConnection(host='thedelhidebate2025.calicotab.com', port=443): Failed to resolve 'thedelhidebate2025.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
rvdt.calicotab.com,rvdt2022,"failed: ConnectionError: HTTPSConnectionPool(host='rvdt.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/rvdt2022/teams (Caused by NameResolutionError(""HTTPSConnection(host='rvdt.calicotab.com', port=443): Failed to resolve 'rvdt.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
tabtastic.calicotab.com,theologyopen2021,"failed: ConnectionError: HTTPSConnectionPool(host='tabtastic.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/theologyopen2021/teams (Caused by NameResolutionError(""HTTPSConnection(host='tabtastic.calicotab.com', port=443): Failed to resolve 'tabtastic.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
tilburgopen2024.calicotab.com,TilburgOpen2024,"failed: ConnectionError: HTTPSConnectionPool(host='tilburgopen2024.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/TilburgOpen2024/teams (Caused by NameResolutionError(""HTTPSConnection(host='tilburgopen2024.calicotab.com', port=443): Failed to resolve 'tilburgopen2024.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
inspired.calicotab.com,pre_eaudc2026,"failed: ConnectionError: HTTPSConnectionPool(host='inspired.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/pre_eaudc2026/teams (Caused by NameResolutionError(""HTTPSConnection(host='inspired.calicotab.com', port=443): Failed to resolve 'inspired.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
tokyoiv2023.calicotab.com,tokyoiv2023,"failed: ConnectionError: HTTPSConnectionPool(host='tokyoiv2023.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/tokyoiv2023/teams (Caused by NameResolutionError(""HTTPSConnection(host='tokyoiv2023.calicotab.com', port=443): Failed to resolve 'tokyoiv2023.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
tokyoiv2025.calicotab.com,tokyoiv2025,"failed: ConnectionError: HTTPSConnectionPool(host='tokyoiv2025.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/tokyoiv2025/teams (Caused by NameResolutionError(""HTTPSConnection(host='tokyoiv2025.calicotab.com', port=443): Failed to resolve 'tokyoiv2025.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
debatefoster.calicotab.com,toavarsities,"failed: ConnectionError: HTTPSConnectionPool(host='debatefoster.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/toavarsities/teams (Caused by NameResolutionError(""HTTPSConnection(host='debatefoster.calicotab.com', port=443): Failed to resolve 'debatefoster.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
tabtastic.calicotab.com,trinityiv2021,"failed: ConnectionError: HTTPSConnectionPool(host='tabtastic.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/trinityiv2021/teams (Caused by NameResolutionError(""HTTPSConnection(host='tabtastic.calicotab.com', port=443): Failed to resolve 'tabtastic.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
trinity2022.calicotab.com,iv,"failed: ConnectionError: HTTPSConnectionPool(host='trinity2022.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/iv/teams (Caused by NameResolutionError(""HTTPSConnection(host='trinity2022.calicotab.com', port=443): Failed to resolve 'trinity2022.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
trinity2023.calicotab.com,iv,"failed: ConnectionError: HTTPSConnectionPool(host='trinity2023.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/iv/teams (Caused by NameResolutionError(""HTTPSConnection(host='trinity2023.calicotab.com', port=443): Failed to resolve 'trinity2023.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
trinity2024.calicotab.com,iv,"failed: ConnectionError: HTTPSConnectionPool(host='trinity2024.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/iv/teams (Caused by NameResolutionError(""HTTPSConnection(host='trinity2024.calicotab.com', port=443): Failed to resolve 'trinity2024.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
trinityiv2025.calicotab.com,trinityiv2025,"failed: ConnectionError: HTTPSConnectionPool(host='trinityiv2025.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/trinityiv2025/teams (Caused by NameResolutionError(""HTTPSConnection(host='trinityiv2025.calicotab.com', port=443): Failed to resolve 'trinityiv2025.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
trinityiv2026.calicotab.com,trinityiv2026,"failed: ConnectionError: HTTPSConnectionPool(host='trinityiv2026.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/trinityiv2026/teams (Caused by NameResolutionError(""HTTPSConnection(host='trinityiv2026.calicotab.com', port=443): Failed to resolve 'trinityiv2026.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
trinityopen2023.calicotab.com,trinityopen2023,"failed: ConnectionError: HTTPSConnectionPool(host='trinityopen2023.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/trinityopen2023/teams (Caused by NameResolutionError(""HTTPSConnection(host='trinityopen2023.calicotab.com', port=443): Failed to resolve 'trinityopen2023.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
trinityopen2024.calicotab.com,trinityopen2024,"failed: ConnectionError: HTTPSConnectionPool(host='trinityopen2024.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/trinityopen2024/teams (Caused by NameResolutionError(""HTTPSConnection(host='trinityopen2024.calicotab.com', port=443): Failed to resolve 'trinityopen2024.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
trinityopen2025.calicotab.com,trinityopen2025,"failed: ConnectionError: HTTPSConnectionPool(host='trinityopen2025.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/trinityopen2025/teams (Caused by NameResolutionError(""HTTPSConnection(host='trinityopen2025.calicotab.com', port=443): Failed to resolve 'trinityopen2025.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
trinityopen2026.calicotab.com,trinityopen2026,"failed: ConnectionError: HTTPSConnectionPool(host='trinityopen2026.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/trinityopen2026/teams (Caused by NameResolutionError(""HTTPSConnection(host='trinityopen2026.calicotab.com', port=443): Failed to resolve 'trinityopen2026.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
tabserverofturkey.calicotab.com,turkeyonlineprewudc2025,"failed: ConnectionError: HTTPSConnectionPool(host='tabserverofturkey.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/turkeyonlineprewudc2025/teams (Caused by NameResolutionError(""HTTPSConnection(host='tabserverofturkey.calicotab.com', port=443): Failed to resolve 'tabserverofturkey.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
uqonlineopen2025.calicotab.com,uqonlineopen2025,"failed: ConnectionError: HTTPSConnectionPool(host='uqonlineopen2025.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/uqonlineopen2025/teams (Caused by NameResolutionError(""HTTPSConnection(host='uqonlineopen2025.calicotab.com', port=443): Failed to resolve 'uqonlineopen2025.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
uqprewudc2025.calicotab.com,uqprewudc2025,"failed: ConnectionError: HTTPSConnectionPool(host='uqprewudc2025.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/uqprewudc2025/teams (Caused by NameResolutionError(""HTTPSConnection(host='uqprewudc2025.calicotab.com', port=443): Failed to resolve 'uqprewudc2025.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
ubcivfall2024.calicotab.com,ubciv2024,"failed: ConnectionError: HTTPSConnectionPool(host='ubcivfall2024.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/ubciv2024/teams (Caused by NameResolutionError(""HTTPSConnection(host='ubcivfall2024.calicotab.com', port=443): Failed to resolve 'ubcivfall2024.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
ucriv2024.calicotab.com,ucriv2024,"failed: ConnectionError: HTTPSConnectionPool(host='ucriv2024.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/ucriv2024/teams (Caused by NameResolutionError(""HTTPSConnection(host='ucriv2024.calicotab.com', port=443): Failed to resolve 'ucriv2024.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
petermaguireiv.calicotab.com,petermaguireiv2022,"failed: ConnectionError: HTTPSConnectionPool(host='petermaguireiv.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/petermaguireiv2022/teams (Caused by NameResolutionError(""HTTPSConnection(host='petermaguireiv.calicotab.com', port=443): Failed to resolve 'petermaguireiv.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
pmiv23.calicotab.com,_,"failed: ConnectionError: HTTPSConnectionPool(host='pmiv23.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/_/teams (Caused by NameResolutionError(""HTTPSConnection(host='pmiv23.calicotab.com', port=443): Failed to resolve 'pmiv23.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
petermaguire2025.calicotab.com,petermaguire2025,"failed: ConnectionError: HTTPSConnectionPool(host='petermaguire2025.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/petermaguire2025/teams (Caused by NameResolutionError(""HTTPSConnection(host='petermaguire2025.calicotab.com', port=443): Failed to resolve 'petermaguire2025.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
uclautumnchamps2025.calicotab.com,autumnchamps2025,"failed: ConnectionError: HTTPSConnectionPool(host='uclautumnchamps2025.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/autumnchamps2025/teams (Caused by NameResolutionError(""HTTPSConnection(host='uclautumnchamps2025.calicotab.com', port=443): Failed to resolve 'uclautumnchamps2025.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
ucl.calicotab.com,iv2021,"failed: ConnectionError: HTTPSConnectionPool(host='ucl.calicotab.com', port=443): Max retries exceeded with url: /api/v1/tournaments/iv2021/teams (Caused by NameResolutionError(""HTTPSConnection(host='ucl.calicotab.com', port=443): Failed to resolve 'ucl.calicotab.com' ([Errno 8] nodename nor servname provided, or not known)""))",
